,id_student,code_module,code_presentation,total_click,active_days,last_login_day,avg_click_per_day,days_since_last_login,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,late_registration,active_duration,withdrew,score_mean,score_min,score_max,score_std,id_assessment_count,is_banked_mean
4571,414350,BBB,2013J,1625,21,14,77.375,0,F,East Anglian Region,Lower Than A Level,6.0,35-55,1,330,Y,Distinction,-158.0,,0,0,0,88.4375,63.0,100.0,12.953125,11.0,0.0
4572,414495,BBB,2013J,50,10,14,5.0,0,M,North Western Region,A Level or Equivalent,10.0,0-35,0,90,N,Distinction,-75.0,,0,0,0,86.375,60.0,100.0,11.5625,11.0,0.0
4573,414587,DDD,2013B,11,3,9,3.6660156,5,F,South West Region,HE Qualification,10.0,0-35,1,60,N,Pass,-3.0,,1,0,0,69.0,28.0,98.0,20.828125,11.0,0.0
4574,414633,GGG,2014J,256,15,13,17.0625,1,F,Yorkshire Region,A Level or Equivalent,4.0,0-35,0,30,N,Pass,-84.0,,0,0,0,85.625,60.0,100.0,14.5,8.0,0.0
4575,414758,DDD,2013B,2,2,5,1.0,9,M,South Region,Lower Than A Level,10.0,0-35,3,120,N,Pass,-28.0,,1,0,0,65.375,30.0,95.0,19.0625,10.0,0.0
4576,414772,CCC,2014J,51,2,7,25.5,7,F,Yorkshire Region,A Level or Equivalent,8.0,0-35,0,90,N,Pass,-79.0,,0,0,0,56.15625,24.0,89.0,23.296875,6.0,0.0
4577,414803,DDD,2013B,34,4,11,8.5,3,F,South West Region,A Level or Equivalent,8.0,0-35,1,120,N,Fail,-245.0,,0,0,0,71.75,36.0,97.0,21.359375,9.0,0.0
4578,414958,BBB,2013B,83,4,14,20.75,0,F,South Region,A Level or Equivalent,9.0,0-35,1,60,N,Pass,-123.0,,0,0,0,87.375,66.0,100.0,11.828125,11.0,0.0
4579,414963,DDD,2014J,227,15,13,15.1328125,1,F,East Anglian Region,A Level or Equivalent,7.0,0-35,0,60,N,Pass,-31.0,,0,0,0,69.0,47.0,85.0,12.7109375,7.0,0.0
4580,415023,CCC,2014J,7,3,1,2.3339844,13,M,London Region,A Level or Equivalent,5.0,35-55,0,60,Y,Withdrawn,-53.0,3.0,0,56,1,,,,,,
4581,415151,DDD,2013J,238,15,10,15.8671875,4,M,East Midlands Region,Lower Than A Level,2.0,0-35,1,180,Y,Withdrawn,-72.0,86.0,0,158,1,49.5,26.0,73.0,33.21875,2.0,0.0
4582,415151,DDD,2014B,73,9,9,8.109375,5,M,East Midlands Region,Lower Than A Level,2.0,0-35,2,120,Y,Fail,-17.0,,1,0,0,49.5,26.0,73.0,33.21875,2.0,0.0
4583,415187,DDD,2013J,31,2,-3,15.5,17,F,West Midlands Region,A Level or Equivalent,7.0,0-35,0,120,N,Withdrawn,-130.0,45.0,0,175,1,32.0,32.0,32.0,,1.0,0.0
4584,415216,BBB,2013J,50,11,13,4.546875,1,F,South West Region,A Level or Equivalent,10.0,0-35,0,60,N,Pass,-107.0,,0,0,0,60.625,40.0,100.0,17.453125,11.0,0.0
4585,415307,GGG,2014J,26,2,-4,13.0,18,F,South West Region,Lower Than A Level,5.0,0-35,0,30,Y,Fail,-92.0,,0,0,0,,,,,,
4586,415399,GGG,2014B,1,1,-7,1.0,21,M,East Anglian Region,Lower Than A Level,8.0,0-35,1,60,N,Fail,-29.0,,1,0,0,,,,,,
4587,415546,BBB,2013J,114,12,11,9.5,3,F,Ireland,HE Qualification,10.0,0-35,0,60,N,Fail,-22.0,,1,0,0,58.4375,30.0,100.0,27.484375,7.0,0.0
4588,415631,CCC,2014J,2,2,2,1.0,12,M,East Anglian Region,A Level or Equivalent,9.0,0-35,0,60,N,Pass,-23.0,,1,0,0,67.5,34.0,91.0,20.390625,8.0,0.0
4589,415695,DDD,2013B,174,13,11,13.3828125,3,F,South Region,A Level or Equivalent,8.0,0-35,0,60,N,Fail,-16.0,,1,0,0,60.0625,37.0,96.0,17.0625,14.0,0.0
4590,415695,DDD,2014B,25,4,6,6.25,8,F,South Region,A Level or Equivalent,8.0,0-35,1,120,N,Fail,-22.0,,1,0,0,60.0625,37.0,96.0,17.0625,14.0,0.0
4591,415716,BBB,2013B,132,7,8,18.859375,6,F,South West Region,A Level or Equivalent,7.0,35-55,0,60,N,Distinction,-30.0,,0,0,0,85.8125,70.0,100.0,11.9453125,11.0,0.0
4592,415724,FFF,2013J,304,13,14,23.390625,0,M,Wales,HE Qualification,9.0,35-55,0,90,N,Withdrawn,-54.0,44.0,0,98,1,72.0,72.0,72.0,,1.0,0.0
4593,415760,BBB,2013B,16,2,3,8.0,11,F,West Midlands Region,Lower Than A Level,5.0,0-35,1,180,N,Pass,-4.0,,1,0,0,90.375,70.0,100.0,11.4921875,8.0,0.0
4594,415812,DDD,2013B,16,3,14,5.3320312,0,M,Scotland,Lower Than A Level,10.0,0-35,0,60,N,Withdrawn,-16.0,163.0,1,179,1,68.0,50.0,94.0,15.1640625,6.0,0.0
4595,415818,GGG,2014B,54,2,1,27.0,13,F,West Midlands Region,Lower Than A Level,2.0,35-55,0,30,N,Pass,-102.0,,0,0,0,65.125,40.0,80.0,14.015625,8.0,0.0
4596,415952,FFF,2013B,39,4,14,9.75,0,M,Yorkshire Region,Lower Than A Level,9.0,0-35,0,120,N,Pass,-147.0,,0,0,0,71.3125,18.0,93.0,20.15625,12.0,0.0
4597,415969,AAA,2013J,633,16,12,39.5625,2,M,West Midlands Region,HE Qualification,1.0,35-55,0,90,N,Withdrawn,-60.0,172.0,0,232,1,59.65625,52.0,67.0,6.7148438,6.0,0.5
4598,415969,AAA,2014J,20,3,9,6.6679688,5,M,West Midlands Region,HE Qualification,1.0,35-55,1,60,N,Fail,-108.0,,0,0,0,59.65625,52.0,67.0,6.7148438,6.0,0.5
4599,415988,FFF,2013B,406,12,13,33.84375,1,M,London Region,No Formal quals,1.0,0-35,1,120,N,Fail,-86.0,,0,0,0,65.75,46.0,83.0,10.6953125,11.0,0.0
4600,416007,BBB,2013B,288,10,11,28.796875,3,F,Scotland,A Level or Equivalent,8.0,0-35,2,120,N,Pass,-87.0,,0,0,0,78.125,60.0,100.0,13.4375,10.0,0.0
4601,416008,DDD,2013B,46,3,9,15.3359375,5,M,Scotland,Lower Than A Level,1.0,0-35,0,60,N,Fail,-96.0,,0,0,0,60.75,28.0,90.0,20.234375,17.0,0.0
4602,416008,DDD,2014B,107,6,9,17.828125,5,M,Scotland,Lower Than A Level,1.0,0-35,1,60,N,Pass,-24.0,,1,0,0,60.75,28.0,90.0,20.234375,17.0,0.0
4603,416199,FFF,2014J,410,12,7,34.15625,7,M,West Midlands Region,Lower Than A Level,2.0,0-35,1,60,N,Pass,-81.0,,0,0,0,81.4375,63.0,92.0,7.1914062,12.0,0.0
4604,416229,FFF,2013B,133,7,13,19.0,1,M,North Region,A Level or Equivalent,9.0,0-35,0,90,N,Pass,-22.0,,1,0,0,81.8125,72.0,92.0,6.0429688,12.0,0.0
4605,416243,DDD,2013J,85,6,7,14.1640625,7,F,East Midlands Region,A Level or Equivalent,6.0,0-35,1,60,Y,Pass,-130.0,,0,0,0,59.5,44.0,73.0,11.609375,6.0,0.0
4606,416276,DDD,2014J,331,12,13,27.578125,1,M,West Midlands Region,Lower Than A Level,2.0,0-35,1,120,Y,Withdrawn,-31.0,139.0,0,170,1,90.0,90.0,90.0,0.0,2.0,0.0
4607,416284,CCC,2014J,28,4,2,7.0,12,M,Scotland,HE Qualification,8.0,0-35,0,90,N,Fail,-51.0,,0,0,0,61.28125,35.0,89.0,24.671875,7.0,0.0
4608,416302,FFF,2014B,735,18,12,40.84375,2,M,East Anglian Region,A Level or Equivalent,10.0,0-35,0,60,Y,Pass,-45.0,,0,0,0,78.8125,65.0,93.0,8.1875,12.0,0.0
4609,416304,FFF,2013J,115,14,13,8.2109375,1,M,East Anglian Region,HE Qualification,7.0,0-35,0,120,N,Pass,-73.0,,0,0,0,79.0,73.0,91.0,5.0625,12.0,0.0
4610,416314,BBB,2013B,192,9,14,21.328125,0,M,North Region,Lower Than A Level,2.0,0-35,0,60,N,Fail,-65.0,,0,0,0,65.6875,55.0,80.0,12.8984375,3.0,0.0
4611,416407,FFF,2014J,227,11,10,20.640625,4,M,North Region,Lower Than A Level,,35-55,1,60,N,Pass,-43.0,,0,0,0,79.4375,72.0,87.0,5.3515625,12.0,0.0
4612,416420,EEE,2013J,471,10,14,47.09375,0,M,Scotland,HE Qualification,3.0,0-35,0,30,N,Pass,-46.0,,0,0,0,83.0,76.0,96.0,9.453125,4.0,0.0
4613,416500,CCC,2014B,58,3,11,19.328125,3,M,South East Region,A Level or Equivalent,10.0,0-35,0,90,N,Withdrawn,-108.0,48.0,0,156,1,44.0,10.0,80.0,23.78125,8.0,0.0
4614,416500,DDD,2013J,156,7,14,22.28125,0,M,South East Region,A Level or Equivalent,10.0,0-35,0,90,N,Fail,-68.0,,0,0,0,44.0,10.0,80.0,23.78125,8.0,0.0
4615,416654,BBB,2013B,337,12,11,28.078125,3,F,Scotland,A Level or Equivalent,6.0,35-55,0,60,N,Pass,-16.0,,1,0,0,78.125,55.0,100.0,17.515625,10.0,0.0
4616,416689,CCC,2014B,132,6,13,22.0,1,F,Scotland,A Level or Equivalent,8.0,0-35,0,120,N,Pass,-17.0,,1,0,0,66.625,40.0,94.0,19.671875,5.0,0.0
4617,416689,EEE,2014B,11,1,-11,11.0,25,F,Scotland,A Level or Equivalent,8.0,0-35,0,120,N,Withdrawn,-17.0,-1.0,1,16,1,66.625,40.0,94.0,19.671875,5.0,0.0
4618,416696,FFF,2013B,359,14,14,25.640625,0,F,Scotland,HE Qualification,3.0,0-35,0,60,N,Withdrawn,-100.0,171.0,0,271,1,73.5,54.0,86.0,12.6796875,8.0,0.5
4619,416696,FFF,2013J,39,5,0,7.8007812,14,F,Scotland,HE Qualification,3.0,0-35,1,60,N,Withdrawn,-22.0,157.0,1,179,1,73.5,54.0,86.0,12.6796875,8.0,0.5
4620,416700,GGG,2014J,104,7,9,14.859375,5,M,East Midlands Region,Lower Than A Level,8.0,0-35,0,30,N,Distinction,-32.0,,0,0,0,87.875,58.0,100.0,18.375,9.0,0.0
4621,416725,FFF,2013B,524,14,14,37.4375,0,M,South Region,A Level or Equivalent,4.0,0-35,1,60,N,Distinction,-20.0,,1,0,0,89.8125,82.0,97.0,4.6484375,12.0,0.0
4622,416860,CCC,2014B,113,10,12,11.296875,2,F,East Midlands Region,A Level or Equivalent,3.0,0-35,0,60,N,Withdrawn,-24.0,144.0,1,168,1,31.59375,0.0,55.0,17.03125,10.0,0.0
4623,416860,CCC,2014J,110,9,12,12.21875,2,F,East Midlands Region,A Level or Equivalent,3.0,0-35,1,60,N,Withdrawn,-92.0,170.0,0,262,1,31.59375,0.0,55.0,17.03125,10.0,0.0
4624,417096,GGG,2014B,59,6,12,9.8359375,2,F,South East Region,Lower Than A Level,7.0,35-55,0,30,N,Pass,-81.0,,0,0,0,77.4375,40.0,100.0,20.6875,9.0,0.0
4625,417135,FFF,2013J,32,4,9,8.0,5,F,North Region,A Level or Equivalent,,35-55,1,60,N,Fail,-138.0,,0,0,0,94.0,92.0,96.0,2.0,3.0,1.0
4626,417184,FFF,2014B,529,12,13,44.09375,1,M,South Region,A Level or Equivalent,2.0,35-55,0,60,N,Pass,-17.0,,1,0,0,77.8125,56.0,88.0,8.453125,12.0,0.0
4627,417242,DDD,2013B,60,6,11,10.0,3,F,London Region,Lower Than A Level,7.0,35-55,0,60,N,Pass,-86.0,,0,0,0,81.125,67.0,94.0,8.4453125,14.0,0.0
4628,417263,BBB,2014B,91,8,12,11.375,2,F,East Anglian Region,A Level or Equivalent,6.0,35-55,0,60,N,Pass,-75.0,,0,0,0,84.125,60.0,100.0,15.671875,10.0,0.0
4629,417410,DDD,2013B,19,2,3,9.5,11,F,North Western Region,A Level or Equivalent,1.0,0-35,1,120,N,Fail,-60.0,,0,0,0,40.0,40.0,40.0,,1.0,0.0
4630,417414,FFF,2013J,85,4,9,21.25,5,M,London Region,HE Qualification,4.0,0-35,1,90,N,Pass,-30.0,,0,0,0,70.5,22.0,95.0,25.25,12.0,0.0
4631,417462,BBB,2013B,10,2,14,5.0,0,F,West Midlands Region,A Level or Equivalent,5.0,0-35,1,60,N,Fail,-25.0,,1,0,0,72.5,65.0,80.0,10.609375,2.0,0.0
4632,417522,CCC,2014J,8,4,10,2.0,4,M,East Anglian Region,A Level or Equivalent,7.0,0-35,0,30,N,Pass,-18.0,,1,0,0,84.4375,76.0,92.0,5.7695312,9.0,0.0
4633,417547,EEE,2014B,114,8,12,14.25,2,M,South Region,Lower Than A Level,10.0,0-35,0,30,N,Pass,-50.0,,0,0,0,75.0,68.0,85.0,8.0390625,4.0,0.0
4634,417657,BBB,2013J,66,2,11,33.0,3,F,Scotland,A Level or Equivalent,7.0,0-35,0,60,N,Fail,-22.0,,1,0,0,71.0,52.0,100.0,21.21875,4.0,0.0
4635,417663,FFF,2013J,350,10,14,35.0,0,M,Yorkshire Region,A Level or Equivalent,1.0,35-55,0,60,N,Pass,-138.0,,0,0,0,93.9375,86.0,99.0,5.0273438,11.0,0.0
4636,417684,BBB,2014B,129,8,12,16.125,2,F,South East Region,A Level or Equivalent,3.0,0-35,2,60,N,Distinction,-29.0,,1,0,0,90.0,76.0,100.0,8.7734375,11.0,0.0
4637,417724,CCC,2014J,174,5,14,34.8125,0,M,East Anglian Region,Lower Than A Level,8.0,0-35,0,30,Y,Pass,-25.0,,1,0,0,81.25,67.0,100.0,9.34375,13.0,0.0
4638,417724,EEE,2013J,149,9,14,16.5625,0,M,East Anglian Region,Lower Than A Level,8.0,0-35,0,30,Y,Distinction,-38.0,,0,0,0,81.25,67.0,100.0,9.34375,13.0,0.0
4639,417785,BBB,2013J,1,1,-5,1.0,19,F,North Western Region,A Level or Equivalent,7.0,35-55,1,120,N,Fail,-162.0,,0,0,0,86.0,80.0,100.0,6.9296875,7.0,1.0
4640,417820,CCC,2014B,60,7,12,8.5703125,2,M,London Region,A Level or Equivalent,10.0,0-35,0,60,N,Pass,-113.0,,0,0,0,66.875,35.0,100.0,27.09375,7.0,0.0
4641,417863,FFF,2013B,62,3,-1,20.671875,15,F,East Midlands Region,HE Qualification,3.0,35-55,0,90,N,Withdrawn,-107.0,0.0,0,107,1,,,,,,
4642,417971,BBB,2014J,201,12,14,16.75,0,F,Scotland,HE Qualification,7.0,35-55,0,120,Y,Withdrawn,-67.0,101.0,0,168,1,92.0,84.0,100.0,11.3125,2.0,0.0
4643,417974,DDD,2013B,38,5,5,7.6015625,9,M,North Western Region,A Level or Equivalent,10.0,0-35,2,120,N,Withdrawn,-53.0,157.0,0,210,1,,,,,,
4644,417986,BBB,2014J,184,7,13,26.28125,1,F,South East Region,Lower Than A Level,4.0,0-35,0,60,N,Pass,-77.0,,0,0,0,54.0,1.0,84.0,31.765625,5.0,0.0
4645,418007,FFF,2013J,124,9,14,13.78125,0,F,South Region,HE Qualification,10.0,0-35,0,60,N,Distinction,-32.0,,0,0,0,92.75,84.0,99.0,3.9101562,12.0,0.0
4646,418035,EEE,2014J,319,11,10,29.0,4,M,London Region,Lower Than A Level,2.0,35-55,0,30,Y,Pass,-72.0,,0,0,0,73.75,65.0,88.0,9.9453125,4.0,0.0
4647,418065,BBB,2013B,30,4,14,7.5,0,M,North Region,A Level or Equivalent,2.0,35-55,0,60,N,Withdrawn,-29.0,87.0,1,116,1,55.0,55.0,55.0,,1.0,0.0
4648,418077,BBB,2014J,89,3,9,29.671875,5,F,Scotland,HE Qualification,5.0,0-35,0,60,N,Pass,-59.0,,0,0,0,77.8125,60.0,100.0,14.8046875,5.0,0.0
4649,418122,DDD,2013B,15,2,5,7.5,9,M,West Midlands Region,A Level or Equivalent,4.0,35-55,0,60,N,Pass,-48.0,,0,0,0,75.5625,56.0,90.0,10.140625,12.0,0.0
4650,418129,FFF,2013J,20,2,-10,10.0,24,M,London Region,Lower Than A Level,2.0,0-35,0,120,N,Withdrawn,-82.0,-8.0,0,74,1,,,,,,
4651,418159,DDD,2013J,104,6,8,17.328125,6,M,Scotland,Lower Than A Level,8.0,0-35,0,60,N,Withdrawn,-89.0,215.0,0,304,1,67.25,41.0,84.0,19.8125,4.0,0.0
4652,418201,FFF,2014J,323,15,14,21.53125,0,M,West Midlands Region,A Level or Equivalent,1.0,0-35,0,60,N,Fail,-18.0,,1,0,0,84.5,75.0,95.0,7.7265625,8.0,0.0
4653,418216,EEE,2014J,38,3,7,12.6640625,7,M,South Region,Lower Than A Level,2.0,0-35,0,40,N,Distinction,-22.0,,1,0,0,93.25,91.0,95.0,2.0625,4.0,0.0
4654,418218,FFF,2014B,221,8,14,27.625,0,M,London Region,Lower Than A Level,1.0,0-35,0,60,N,Pass,-36.0,,0,0,0,64.4375,45.0,99.0,16.9375,12.0,0.0
4655,418224,CCC,2014B,217,9,10,24.109375,4,F,Ireland,HE Qualification,,35-55,0,60,N,Fail,-25.0,,1,0,0,70.1875,36.0,87.0,22.015625,5.0,0.0
4656,418325,BBB,2013B,125,7,11,17.859375,3,F,Yorkshire Region,Lower Than A Level,1.0,0-35,0,60,N,Pass,-8.0,,1,0,0,78.0,60.0,100.0,12.6171875,11.0,0.0
4657,418340,FFF,2013J,177,8,10,22.125,4,F,Scotland,HE Qualification,3.0,0-35,0,60,N,Fail,-51.0,,0,0,0,66.0,66.0,66.0,,1.0,0.0
4658,418397,CCC,2014J,243,22,12,11.046875,2,M,South Region,Lower Than A Level,3.0,0-35,0,60,Y,Pass,-127.0,,0,0,0,80.375,52.0,99.0,11.6875,16.0,0.0
4659,418397,DDD,2013J,534,29,14,18.40625,0,M,South Region,Lower Than A Level,3.0,0-35,0,60,Y,Pass,-24.0,,1,0,0,80.375,52.0,99.0,11.6875,16.0,0.0
4660,418453,DDD,2014B,133,11,11,12.09375,3,F,North Region,A Level or Equivalent,,0-35,1,60,N,Pass,-10.0,,1,0,0,83.6875,68.0,97.0,9.9296875,7.0,0.0
4661,418486,FFF,2014J,2,1,4,2.0,10,M,London Region,Lower Than A Level,2.0,0-35,2,240,N,Withdrawn,-35.0,9.0,0,44,1,,,,,,
4662,418490,DDD,2013B,1185,30,14,39.5,0,M,South Region,A Level or Equivalent,8.0,35-55,0,60,N,Pass,-97.0,,0,0,0,65.5625,34.0,93.0,19.609375,12.0,0.0
4663,418623,CCC,2014B,17,4,14,4.25,0,M,South West Region,A Level or Equivalent,4.0,0-35,0,90,Y,Pass,-124.0,,0,0,0,70.5,44.0,90.0,13.9921875,8.0,0.0
4664,418634,FFF,2013B,912,23,14,39.65625,0,F,Yorkshire Region,Lower Than A Level,8.0,35-55,1,120,N,Pass,-82.0,,0,0,0,83.0,73.0,93.0,6.8476562,12.0,0.0
4665,418731,AAA,2014J,5,1,14,5.0,0,M,Ireland,A Level or Equivalent,8.0,0-35,0,90,N,Fail,-85.0,,0,0,0,41.1875,18.0,61.0,15.515625,5.0,0.0
4666,418781,DDD,2014B,192,12,14,16.0,0,M,West Midlands Region,Lower Than A Level,7.0,0-35,2,120,N,Pass,-12.0,,1,0,0,68.1875,53.0,82.0,10.3828125,6.0,0.0
4667,418851,DDD,2014J,64,4,2,16.0,12,M,South East Region,Lower Than A Level,8.0,0-35,0,60,N,Withdrawn,-79.0,5.0,0,84,1,,,,,,
4668,418900,EEE,2013J,114,7,9,16.28125,5,M,North Region,A Level or Equivalent,3.0,0-35,0,180,N,Pass,-17.0,,1,0,0,77.75,63.0,93.0,16.484375,4.0,0.0
4669,418956,DDD,2013B,57,8,13,7.125,1,M,South Region,Lower Than A Level,7.0,0-35,0,120,N,Pass,-99.0,,0,0,0,80.8125,64.0,100.0,9.1171875,14.0,0.0
4670,418971,CCC,2014B,122,11,8,11.09375,6,M,East Midlands Region,Lower Than A Level,5.0,0-35,0,60,N,Withdrawn,-22.0,99.0,1,121,1,72.5,40.0,94.0,18.203125,6.0,0.0
4671,418971,CCC,2014J,22,4,2,5.5,12,M,East Midlands Region,Lower Than A Level,5.0,0-35,1,60,N,Fail,-41.0,,0,0,0,72.5,40.0,94.0,18.203125,6.0,0.0
4672,418998,FFF,2013B,63,11,13,5.7265625,1,M,North Region,A Level or Equivalent,,0-35,0,120,N,Pass,-155.0,,0,0,0,65.1875,39.0,84.0,12.453125,12.0,0.0
4673,419024,CCC,2014J,248,8,13,31.0,1,F,Ireland,A Level or Equivalent,1.0,0-35,0,90,N,Withdrawn,-31.0,69.0,0,100,1,74.625,17.0,90.0,18.21875,15.0,0.0
4674,419024,FFF,2013J,650,20,14,32.5,0,F,Ireland,A Level or Equivalent,1.0,0-35,0,60,N,Pass,-29.0,,1,0,0,74.625,17.0,90.0,18.21875,15.0,0.0
4675,419059,FFF,2014J,376,24,11,15.6640625,3,M,West Midlands Region,Lower Than A Level,1.0,0-35,0,60,N,Distinction,-70.0,,0,0,0,83.3125,71.0,97.0,8.5703125,12.0,0.0
4676,419081,FFF,2014J,147,9,14,16.328125,0,F,North Western Region,A Level or Equivalent,1.0,0-35,0,90,N,Fail,-29.0,,1,0,0,63.0,52.0,74.0,15.5546875,2.0,0.0
4677,419192,DDD,2013J,6,1,-10,6.0,24,M,East Anglian Region,A Level or Equivalent,4.0,0-35,0,60,Y,Distinction,-38.0,,0,0,0,65.0,45.0,89.0,17.796875,7.0,0.0
4678,419223,EEE,2013J,331,11,13,30.09375,1,M,Scotland,A Level or Equivalent,1.0,0-35,0,60,N,Pass,-53.0,,0,0,0,88.5,82.0,94.0,5.1953125,4.0,0.0
4679,419228,FFF,2013B,25,3,13,8.3359375,1,M,East Anglian Region,Lower Than A Level,6.0,0-35,1,300,N,Withdrawn,-46.0,136.0,0,182,1,73.0,64.0,82.0,12.7265625,2.0,0.0
4680,419233,CCC,2014B,9,4,13,2.25,1,F,Wales,HE Qualification,9.0,0-35,0,120,N,Fail,-34.0,,0,0,0,71.0,54.0,89.0,16.265625,4.0,0.0
4681,419273,DDD,2013B,166,11,12,15.09375,2,F,Scotland,Lower Than A Level,8.0,0-35,0,60,N,Fail,-88.0,,0,0,0,68.0,49.0,83.0,9.828125,10.0,0.0
4682,419284,FFF,2014B,171,15,14,11.3984375,0,M,South West Region,HE Qualification,6.0,0-35,0,90,N,Pass,-24.0,,1,0,0,79.4375,62.0,92.0,7.3554688,12.0,0.0
4683,419375,BBB,2013J,249,18,13,13.8359375,1,F,Wales,Lower Than A Level,5.0,0-35,0,120,N,Pass,-132.0,,0,0,0,84.5625,75.0,100.0,10.1796875,11.0,0.0
4684,419517,DDD,2013J,149,8,14,18.625,0,M,East Anglian Region,Lower Than A Level,8.0,0-35,0,60,N,Distinction,-37.0,,0,0,0,87.0,75.0,100.0,7.7460938,7.0,0.0
4685,419536,CCC,2014B,86,8,9,10.75,5,M,West Midlands Region,A Level or Equivalent,8.0,35-55,0,60,N,Withdrawn,-58.0,32.0,0,90,1,60.0,60.0,60.0,,1.0,0.0
4686,419565,FFF,2013B,94,7,14,13.4296875,0,M,East Anglian Region,Lower Than A Level,2.0,35-55,0,120,N,Withdrawn,-23.0,219.0,1,242,1,41.0,32.0,54.0,7.6015625,10.0,0.5
4687,419565,FFF,2013J,1,1,-2,1.0,16,M,East Anglian Region,Lower Than A Level,2.0,35-55,1,180,N,Fail,-15.0,,1,0,0,41.0,32.0,54.0,7.6015625,10.0,0.5
4688,419791,FFF,2013B,505,14,8,36.0625,6,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,-30.0,,0,0,0,87.25,72.0,96.0,6.46875,12.0,0.0
4689,419913,DDD,2014J,447,30,14,14.8984375,0,M,Yorkshire Region,A Level or Equivalent,10.0,0-35,0,120,N,Pass,-128.0,,0,0,0,72.125,47.0,92.0,17.6875,7.0,0.0
4690,419924,BBB,2014J,356,3,11,118.6875,3,F,Scotland,HE Qualification,1.0,35-55,0,60,Y,Withdrawn,-36.0,179.0,0,215,1,44.65625,1.0,75.0,38.75,3.0,0.0
4691,419946,FFF,2013B,31,3,12,10.3359375,2,M,London Region,HE Qualification,7.0,0-35,0,210,N,Pass,-29.0,,1,0,0,75.6875,61.0,88.0,8.0625,12.0,0.0
4692,419990,FFF,2013J,217,10,13,21.703125,1,M,North Western Region,A Level or Equivalent,10.0,0-35,0,60,N,Pass,-66.0,,0,0,0,76.3125,66.0,84.0,5.140625,12.0,0.0
4693,420042,CCC,2014J,176,9,14,19.5625,0,F,Yorkshire Region,HE Qualification,5.0,35-55,0,120,N,Distinction,-115.0,,0,0,0,86.5625,78.0,96.0,5.7460938,19.0,0.0
4694,420042,FFF,2014B,811,22,14,36.875,0,F,Yorkshire Region,HE Qualification,5.0,35-55,0,150,N,Pass,-29.0,,1,0,0,86.5625,78.0,96.0,5.7460938,19.0,0.0
4695,420087,AAA,2013J,6,1,0,6.0,14,M,Scotland,A Level or Equivalent,5.0,0-35,0,60,Y,Fail,-15.0,,1,0,0,76.0,72.0,80.0,4.0,3.0,0.0
4696,420096,FFF,2013B,11,4,10,2.75,4,M,East Anglian Region,Lower Than A Level,10.0,0-35,0,60,N,Withdrawn,-50.0,46.0,0,96,1,88.0,88.0,88.0,,1.0,0.0
4697,420141,DDD,2014J,214,14,6,15.2890625,8,F,London Region,A Level or Equivalent,3.0,0-35,0,90,N,Pass,-115.0,,0,0,0,88.5625,80.0,95.0,5.3515625,7.0,0.0
4698,420163,BBB,2013J,109,6,10,18.171875,4,F,South West Region,HE Qualification,5.0,35-55,0,120,N,Pass,-46.0,,0,0,0,76.5,60.0,100.0,15.6875,10.0,0.0
4699,420173,EEE,2013J,261,8,12,32.625,2,M,North Region,HE Qualification,5.0,0-35,0,40,N,Distinction,-80.0,,0,0,0,96.0,93.0,99.0,2.5820312,4.0,0.0
4700,420333,EEE,2014B,48,5,7,9.6015625,7,F,South East Region,Lower Than A Level,9.0,35-55,0,30,N,Pass,-47.0,,0,0,0,70.25,65.0,73.0,3.59375,4.0,0.0
4701,420344,DDD,2014J,805,35,14,23.0,0,F,Yorkshire Region,HE Qualification,7.0,0-35,0,120,N,Withdrawn,-31.0,145.0,0,176,1,84.75,74.0,90.0,7.5429688,4.0,0.0
4702,420345,CCC,2014B,29,7,14,4.1445312,0,M,East Midlands Region,Lower Than A Level,1.0,0-35,0,60,N,Pass,-45.0,,0,0,0,66.875,40.0,92.0,21.484375,7.0,0.0
4703,420388,DDD,2013B,139,9,14,15.4453125,0,F,South West Region,Lower Than A Level,7.0,35-55,0,60,Y,Pass,-53.0,,0,0,0,55.78125,31.0,90.0,18.796875,13.0,0.0
4704,420528,CCC,2014B,211,12,14,17.578125,0,M,Ireland,A Level or Equivalent,8.0,35-55,0,90,N,Distinction,-29.0,,1,0,0,92.125,80.0,98.0,6.1523438,9.0,0.0
4705,420560,DDD,2014J,220,16,13,13.75,1,F,South West Region,A Level or Equivalent,5.0,0-35,0,120,N,Pass,-81.0,,0,0,0,64.0,52.0,95.0,14.5390625,7.0,0.0
4706,420604,BBB,2013B,22,1,2,22.0,12,F,Scotland,A Level or Equivalent,7.0,35-55,2,120,N,Fail,-15.0,,1,0,0,81.0,73.0,100.0,8.828125,7.0,0.0
4707,420631,BBB,2014J,226,7,11,32.28125,3,F,Yorkshire Region,Lower Than A Level,6.0,35-55,0,60,N,Pass,-66.0,,0,0,0,60.40625,1.0,80.0,33.4375,5.0,0.0
4708,420650,DDD,2013J,88,8,13,11.0,1,F,London Region,A Level or Equivalent,2.0,0-35,0,180,N,Withdrawn,-39.0,38.0,0,77,1,,,,,,
4709,420663,BBB,2014B,43,4,10,10.75,4,F,South East Region,Lower Than A Level,9.0,0-35,1,60,N,Pass,-102.0,,0,0,0,72.625,52.0,100.0,15.515625,11.0,0.0
